"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad";Costo
musculosa-origen-negro-14bvm;"Musculosa Origen Negro";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS";Talle;S;;;;;36,500.00;31,025.00;0.20;30.00;30.00;2.00;30;SIMO13705;;SI;NO;"<p>Musculosa de twill sastrero con puntilla &ndash; elegante, femenina y vers&aacute;til ?</p>
<p>? Material: Confeccionada en twill sastrero de excelente calidad, con buena estructura y ca&iacute;da.</p>
<p>? Dise&ntilde;o: Detalle de puntilla en el escote y en la parte inferior que aporta un toque delicado y sofisticado. Posee breteles regulables</p>
<p>? Calce: Silueta c&oacute;moda que equilibra lo sastrero con lo femenino.</p>
<p>? Estilo: Ideal para looks elegantes o m&aacute;s relajados. Pod&eacute;s usarla en conjunto con el pantal&oacute;n Origen para un outfit moderno, armonioso y con mucha personalidad.</p>
<p>MEDIDAS:</p>
<p>&nbsp;</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border-collapse: collapse; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""100"" /><col width=""100"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border: 1px solid #000000; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-width: 1px; border-style: solid; border-color: #000000 #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">43 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">54 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">45 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">55 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">47 CM</td>
<td style=""border-width: 1px; border-style: solid; border-color: #cccccc #000000 #000000 #cccccc; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">56 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>La modelo de la foto usa talle S y Ale usa talle M</p>
<p>TODAS LAS MEDIDAS SON APROXIMADAS Y LINEALES. NO SON EL CONTORNO</p>
<p>&nbsp;</p>";"conjunto, musculosa, puntilla";"Musculosa Origen negro elegante de twill con puntilla";"Musculosa de twill sastrero, puntilla delicada y breteles regulables. Elegí tu estilo con un toque sofisticado. ¡Sumala a tu guardarropa!";Simona;SI;;;;
musculosa-origen-negro-14bvm;;;Talle;M;;;;;36,500.00;31,025.00;0.20;30.00;30.00;2.00;64;SIMO13706;;;;;;;;;;;;;
musculosa-origen-negro-14bvm;;;Talle;L;;;;;36,500.00;31,025.00;0.20;30.00;30.00;2.00;49;SIMO13707;;;;;;;;;;;;;
camisa-cultura-beige-43tln;"Camisa Cultura Beige";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS";Talle;S;;;;;52,500.00;44,625.00;0.20;30.00;30.00;1.00;0;SIMO13613;;SI;NO;"<p>Camisa de poplin con detalle en espalda &ndash; moderna, vers&aacute;til y con un giro inesperado ?</p>
<p>? Material: Confeccionada en poplin liviano y fresco, ideal para un uso c&oacute;modo durante todo el d&iacute;a.</p>
<p>? Dise&ntilde;o: Silueta amplia tipo caja cuadrada con mangas ranglan que aportan un look relajado y actual. Se destaca por su original cartera de botones en la espalda, sumando un detalle &uacute;nico.</p>
<p>? Calce: Fit holgado que brinda libertad de movimiento y un estilo descontracturado sin perder elegancia.</p>
<p>? Estilo: Perfecta para looks urbanos o m&aacute;s sofisticados. Combina f&aacute;cilmente con jeans, sastreros o faldas, adapt&aacute;ndose a distintas ocasiones con un toque distintivo.</p>
<p>&nbsp;</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""100"" /><col width=""100"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">60 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">56 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">62 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">57 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">64 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; background-color: #ffffff; text-align: center;"">58 CM</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
<p>La modelo de la foto y Ale usan talle M</p>
<p>TODAS LAS MEDIDAS SON APROXIMADAS Y LINEALES. NO SON EL CONTORNO.</p>";"beige, camisa, moderna, Simona, versatil";"Camisa Cultura Beige de poplin con detalle único en la espalda";"Camisa de poplin beige, moderna y versátil. Diseño relajado con cartera de botones en la espalda. Sumá estilo a tus looks. ¡Conseguí la tuya hoy!";Simona;SI;;;;
camisa-cultura-beige-43tln;;;Talle;M;;;;;52,500.00;44,625.00;0.20;30.00;30.00;1.00;0;SIMO13614;;;;;;;;;;;;;
camisa-cultura-beige-43tln;;;Talle;L;;;;;52,500.00;44,625.00;0.20;30.00;30.00;1.00;10;SIMO13615;;;;;;;;;;;;;
camisa-vendimia-beige-6lpsw;"Camisa Vendimia Beige";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;64,990.00;55,242.00;0.30;3.00;40.00;40.00;0;SIMO13040;;SI;NO;"<div class=""flex flex-col text-sm pb-25"">
<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-WEB:025431f8-6d6d-4716-990c-536c6a7a9227-6"" data-testid=""conversation-turn-14"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] @w-sm/main:[--thread-content-margin:--spacing(6)] @w-lg/main:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] @w-lg/main:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""e3018633-e670-4283-be70-89c3bc3b95a7"" data-message-model-slug=""gpt-5-2"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full wrap-break-word light markdown-new-styling"">
<p data-start=""0"" data-end=""68"">CAMISA OVERSIZED DE POPLIN &ndash; MODERNA, LIVIANA Y S&Uacute;PER CANCHERA ??</p>
<p data-start=""70"" data-end=""245"">? <strong data-start=""72"" data-end=""85"">Material:</strong> Confeccionada en poplin suave y liviano, de tacto agradable y estructura firme. Una tela fresca que mantiene su forma y brinda comodidad durante todo el d&iacute;a.</p>
<p data-start=""247"" data-end=""393"">? <strong data-start=""249"" data-end=""260"">Dise&ntilde;o:</strong> Corte oversized con detalle en delantero que aporta personalidad y estilo. Los tajos laterales suman movimiento y un toque actual.</p>
<p data-start=""395"" data-end=""539"">? <strong data-start=""397"" data-end=""407"">Calce:</strong> Silueta amplia y relajada, con ca&iacute;da fluida y hombros levemente ca&iacute;dos. Ideal para un look descontracturado sin perder elegancia.</p>
<p data-start=""541"" data-end=""697"">? <strong data-start=""543"" data-end=""554"">Estilo:</strong> Un b&aacute;sico vers&aacute;til para combinar con jeans, pantalones sastreros, shorts o faldas. Perfecta para usar suelta, por dentro o como sobrecamisa.</p>
<p data-start=""637"" data-end=""772"" data-is-last-node="""" data-is-only-node="""">&nbsp;</p>
<p data-start=""699"" data-end=""834"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""699"" data-end=""712"">Cuidados:</strong><br data-start=""712"" data-end=""715"" />&bull; Lavar con agua fr&iacute;a.<br data-start=""737"" data-end=""740"" />&bull; No usar blanqueador.<br data-start=""762"" data-end=""765"" />&bull; Secar a la sombra.<br data-start=""785"" data-end=""788"" data-is-only-node="""" />&bull; Planchar a temperatura baja si es necesario.</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""100"" /><col width=""100"" /><col width=""100"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">HOMBROS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">55 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">64 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">74 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">57 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">66 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">75 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">59 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">68 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">75,5 CM</td>
</tr>
</tbody>
</table>
<br />Ale usa talle M y la modelo de la foto usa talle S.<br /><br />TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start"">&nbsp;</div>
</div>
</div>
</article>
</div>";;"Camisa Vendimia Beige oversized de poplin, canchera y liviana";"Descubrí la Camisa Vendimia Beige, oversized y versátil en poplin. Cómoda, moderna y perfecta para cualquier look. ¡Sumala a tu guardarropa ahora!";;SI;;;;
camisa-vendimia-beige-6lpsw;;;Talle;M;;;;;64,990.00;55,242.00;0.30;3.00;40.00;40.00;10;SIMO13041;;;;;;;;;;;;;
camisa-vendimia-beige-6lpsw;;;Talle;L;;;;;64,990.00;55,242.00;0.30;3.00;40.00;40.00;15;SIMO13042;;;;;;;;;;;;;
camisa-vendimia-celeste-vmb1i;"Camisa Vendimia Celeste";"OTOÑO - INVIERNO > CAMISAS Y BLUSAS, ADELANTO OTOÑO INVIERNO";Talle;S;;;;;64,990.00;55,242.00;0.20;2.00;30.00;30.00;0;SIMO13037;;SI;NO;"<div class=""flex flex-col text-sm pb-25"">
<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" tabindex=""-1"" data-turn-id=""request-WEB:025431f8-6d6d-4716-990c-536c6a7a9227-6"" data-testid=""conversation-turn-14"" data-scroll-anchor=""true"" data-turn=""assistant"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] @w-sm/main:[--thread-content-margin:--spacing(6)] @w-lg/main:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] @w-lg/main:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""e3018633-e670-4283-be70-89c3bc3b95a7"" data-message-model-slug=""gpt-5-2"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full wrap-break-word light markdown-new-styling"">
<p data-start=""0"" data-end=""68"">CAMISA OVERSIZED DE POPLIN &ndash; MODERNA, LIVIANA Y S&Uacute;PER CANCHERA ??</p>
<p data-start=""70"" data-end=""245"">? <strong data-start=""72"" data-end=""85"">Material:</strong> Confeccionada en poplin suave y liviano, de tacto agradable y estructura firme. Una tela fresca que mantiene su forma y brinda comodidad durante todo el d&iacute;a.</p>
<p data-start=""247"" data-end=""393"">? <strong data-start=""249"" data-end=""260"">Dise&ntilde;o:</strong> Corte oversized con detalle en delantero que aporta personalidad y estilo. Los tajos laterales suman movimiento y un toque actual.</p>
<p data-start=""395"" data-end=""539"">? <strong data-start=""397"" data-end=""407"">Calce:</strong> Silueta amplia y relajada, con ca&iacute;da fluida y hombros levemente ca&iacute;dos. Ideal para un look descontracturado sin perder elegancia.</p>
<p data-start=""541"" data-end=""697"">? <strong data-start=""543"" data-end=""554"">Estilo:</strong> Un b&aacute;sico vers&aacute;til para combinar con jeans, pantalones sastreros, shorts o faldas. Perfecta para usar suelta, por dentro o como sobrecamisa.</p>
<p data-start=""637"" data-end=""772"" data-is-last-node="""" data-is-only-node="""">&nbsp;</p>
<p data-start=""699"" data-end=""834"" data-is-last-node="""" data-is-only-node=""""><strong data-start=""699"" data-end=""712"">Cuidados:</strong><br data-start=""712"" data-end=""715"" />&bull; Lavar con agua fr&iacute;a.<br data-start=""737"" data-end=""740"" />&bull; No usar blanqueador.<br data-start=""762"" data-end=""765"" />&bull; Secar a la sombra.<br data-start=""785"" data-end=""788"" data-is-only-node="""" />&bull; Planchar a temperatura baja si es necesario.</p>
<table dir=""ltr"" style=""table-layout: fixed; font-size: 10pt; font-family: Arial; width: 0px; border: none;"" border=""1"" cellspacing=""0"" cellpadding=""0"" data-sheets-root=""1"" data-sheets-baot=""1""><colgroup><col width=""100"" /><col width=""100"" /><col width=""100"" /><col width=""100"" /></colgroup>
<tbody>
<tr style=""height: 21px;"">
<td style=""border-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">MEDIDAS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">HOMBROS</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">SISA</td>
<td style=""border-top-color: #000000; border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; font-weight: bold; text-align: center;"">LARGO</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE S</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">55 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">64 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">74 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE M</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">57 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">66 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">75 CM</td>
</tr>
<tr style=""height: 21px;"">
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-left-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom;"">TALLE L</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">59 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">68 CM</td>
<td style=""border-right-color: #000000; border-bottom-color: #000000; border-image: initial; overflow: hidden; padding: 2px 3px; vertical-align: bottom; text-align: center;"">75,5 CM</td>
</tr>
</tbody>
</table>
<br />Ale usa talle M y la modelo de la foto usa talle S.<br /><br />TODAS LAS MEDIDAS SON LINEALES Y APROXIMADAS, NO SON DE CONTORNO.</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start"">&nbsp;</div>
</div>
</div>
</article>
</div>";;"Camisa Vendimia Celeste oversized de poplin moderna y cómoda";"Disfrutá la Camisa Vendimia Celeste: oversized, liviana y versátil. Perfecta para un look canchero. ¡Sumala a tus básicos hoy!";;SI;;;;
